zip_code,city,state_code,latitude,longitude
23841,Dinwiddie,VA,37.05421,-77.55305
23842,Disputanta,VA,37.13625,-77.22086
23843,Dolphin,VA,36.84988,-77.8109
23844,Drewryville,VA,36.67032,-77.3358
23845,Ebony,VA,36.57048,-77.99322
23846,Elberon,VA,37.05947,-76.83224
23847,Emporia,VA,36.668,-77.54972
23850,Ford,VA,37.16276,-77.7434
23851,Franklin,VA,36.6521,-76.95776
23856,Freeman,VA,36.78735,-77.70291
23857,Gasburg,VA,36.58389,-77.88588
23860,Hopewell,VA,37.28267,-77.22267
23866,Ivor,VA,36.92012,-76.86693
23867,Jarratt,VA,36.82063,-77.4878
23868,Lawrenceville,VA,36.70991,-77.8038
23872,McKenney,VA,36.98351,-77.72629
23874,Newsoms,VA,36.60761,-77.09803
23875,Prince George,VA,37.22941,-77.25845
23876,Rawlings,VA,36.95635,-77.83343
23878,Sedley,VA,36.8291,-77.02065
23879,Skippers,VA,36.59224,-77.59547
23881,Spring Grove,VA,37.1917,-76.98588
23882,Stony Creek,VA,36.92591,-77.41543
23883,Surry,VA,37.12546,-76.7502
23884,Sussex,VA,36.91733,-77.28011
23885,Sutherland,VA,37.18521,-77.57834
23887,Valentines,VA,36.56762,-77.81658
23888,Wakefield,VA,36.95383,-76.97802
23889,Warfield,VA,36.8972,-77.74395
23890,Waverly,VA,37.00755,-77.11837
23893,White Plains,VA,36.6244,-77.93658
23894,Wilsons,VA,37.13867,-77.82404
23897,Yale,VA,36.83399,-77.28234
23898,Zuni,VA,36.82737,-76.85662
23899,Claremont,VA,37.23079,-76.96562
23901,Farmville,VA,37.32309,-78.41186
23915,Baskerville,VA,36.70668,-78.28627
23917,Boydton,VA,36.62378,-78.34144
23919,Bracey,VA,36.59103,-78.13305
23920,Brodnax,VA,36.72452,-77.97266
23921,Buckingham,VA,37.59143,-78.61413
23922,Burkeville,VA,37.17987,-78.21219
23923,Charlotte Court House,VA,37.09316,-78.64627
23924,Chase City,VA,36.80919,-78.43396
23927,Clarksville,VA,36.60899,-78.51258
23930,Crewe,VA,37.17468,-78.09608
23934,Cullen,VA,37.17613,-78.62373
23936,Dillwyn,VA,37.52494,-78.4819
23937,Drakes Branch,VA,36.94547,-78.52463
23938,Dundas,VA,36.90541,-78.00464
23942,Green Bay,VA,37.13241,-78.30138
23944,Kenbridge,VA,36.9056,-78.13319
23947,Keysville,VA,37.02265,-78.44284
23950,La Crosse,VA,36.66005,-78.07699
23952,Lunenburg,VA,36.91786,-78.27886
23954,Meherrin,VA,37.10893,-78.38705
23955,Nottoway,VA,37.10816,-78.06556
23958,Pamplin,VA,37.26848,-78.65581
23959,Phenix,VA,37.10472,-78.79654
23960,Prospect,VA,37.31531,-78.5579
23962,Randolph,VA,36.93865,-78.70399
23963,Red House,VA,37.195,-78.80168
23964,Red Oak,VA,36.77713,-78.63149
23966,Rice,VA,37.29177,-78.27418
23967,Saxe,VA,36.91813,-78.62857
23968,Skipwith,VA,36.72123,-78.51922
23970,South Hill,VA,36.74818,-78.18637
23974,Victoria,VA,36.97323,-78.24549
23976,Wylliesburg,VA,36.8482,-78.5797
24011,Roanoke,VA,37.27048,-79.94128
24012,Roanoke,VA,37.31585,-79.89833
24013,Roanoke,VA,37.26691,-79.92219
24014,Roanoke,VA,37.22427,-79.91282
24015,Roanoke,VA,37.25588,-79.97979
24016,Roanoke,VA,37.27208,-79.95468
24017,Roanoke,VA,37.29472,-79.99183
24018,Roanoke,VA,37.21238,-80.04261
24019,Roanoke,VA,37.3446,-79.95564
24020,Roanoke,VA,37.35739,-79.94279
24022,Roanoke,VA,37.27689,-79.93429
24053,Ararat,VA,36.60999,-80.53283
24054,Axton,VA,36.67806,-79.70396
24055,Bassett,VA,36.76333,-79.99741
24058,Belspring,VA,37.18257,-80.61637
24059,Bent Mountain,VA,37.15577,-80.13159
24060,Blacksburg,VA,37.25772,-80.41961
24064,Blue Ridge,VA,37.37237,-79.7759
24065,Boones Mill,VA,37.11814,-79.96453
24066,Buchanan,VA,37.5382,-79.67822
24067,Callaway,VA,37.03737,-80.06884
24069,Cascade,VA,36.58376,-79.63779
24070,Catawba,VA,37.37316,-80.21238
24072,Check,VA,37.03809,-80.23113
24073,Christiansburg,VA,37.13053,-80.4225
24076,Claudville,VA,36.59704,-80.42116
24077,Cloverdale,VA,37.36337,-79.90278
24078,Collinsville,VA,36.72376,-79.91303
24079,Copper Hill,VA,37.0539,-80.15418
24082,Critz,VA,36.62923,-80.13204
24083,Daleville,VA,37.40614,-79.92031
24084,Dublin,VA,37.11468,-80.79088
24085,Eagle Rock,VA,37.67539,-79.83639
24086,Eggleston,VA,37.27268,-80.63585
24087,Elliston,VA,37.22594,-80.24748
24088,Ferrum,VA,36.89492,-80.0798
24089,Fieldale,VA,36.70392,-79.96078
24090,Fincastle,VA,37.52633,-79.88921
24091,Floyd,VA,36.92131,-80.32264
24092,Glade Hill,VA,37.00158,-79.76306
24093,Glen Lyn,VA,37.38784,-80.85657
24095,Goodview,VA,37.22304,-79.73787
24101,Hardy,VA,37.17702,-79.80111
24102,Henry,VA,36.83994,-79.99891
24104,Huddleston,VA,37.13546,-79.48773
24105,Indian Valley,VA,36.90278,-80.60127
24112,Martinsville,VA,36.72378,-79.84921
24120,Meadows Of Dan,VA,36.71891,-80.41277
24121,Moneta,VA,37.1709,-79.64141
24122,Montvale,VA,37.4212,-79.69372
24124,Narrows,VA,37.30996,-80.86774
24127,New Castle,VA,37.47949,-80.19468
24128,Newport,VA,37.3426,-80.47196
24129,New River,VA,37.13947,-80.5918
24131,Paint Bank,VA,37.56836,-80.22894
24132,Parrott,VA,37.20534,-80.64707
24133,Patrick Springs,VA,36.67563,-80.12794
24134,Pearisburg,VA,37.24595,-80.77901
24136,Pembroke,VA,37.31927,-80.60686
24137,Penhook,VA,36.92587,-79.65456
24138,Pilot,VA,37.05052,-80.31684
24139,Pittsville,VA,37.01092,-79.4752
24141,Radford,VA,37.10105,-80.56677
24147,Rich Creek,VA,37.40178,-80.82815
24148,Ridgeway,VA,36.58156,-79.87231
24149,Riner,VA,37.02277,-80.43424
24150,Ripplemead,VA,37.40229,-80.59694
24151,Rocky Mount,VA,36.95827,-79.86457
24153,Salem,VA,37.29674,-80.11609
24161,Sandy Level,VA,36.98132,-79.54391
24162,Shawsville,VA,37.13735,-80.25828
24165,Spencer,VA,36.58368,-80.05319
24167,Staffordsville,VA,37.24718,-80.7345
24168,Stanleytown,VA,36.73613,-79.94876
24171,Stuart,VA,36.67095,-80.23835
24174,Thaxton,VA,37.35087,-79.66762
24175,Troutville,VA,37.42589,-79.93788
24176,Union Hall,VA,37.00937,-79.69193
24179,Vinton,VA,37.2855,-79.79963
24184,Wirtz,VA,37.0881,-79.77642
24185,Woolwine,VA,36.80868,-80.27557
24201,Bristol,VA,36.61059,-82.16971
24202,Bristol,VA,36.65904,-82.21564
24210,Abingdon,VA,36.77231,-82.02244
24211,Abingdon,VA,36.65413,-81.95643
24216,Appalachia,VA,36.94237,-82.79571
24217,Bee,VA,37.1014,-82.17783
24219,Big Stone Gap,VA,36.84831,-82.74645
24220,Birchleaf,VA,37.11957,-82.22641
24221,Blackwater,VA,36.63398,-82.9943
24224,Castlewood,VA,36.86059,-82.28322
24225,Cleveland,VA,36.97543,-82.14115
24226,Clinchco,VA,37.14223,-82.33384
24228,Clintwood,VA,37.17047,-82.44963
24230,Coeburn,VA,36.96928,-82.45449
24236,Damascus,VA,36.64408,-81.73689
24237,Dante,VA,37.03939,-82.26424
24239,Davenport,VA,37.1136,-82.14577
24243,Dryden,VA,36.78174,-82.92083
24244,Duffield,VA,36.71075,-82.79785
24245,Dungannon,VA,36.84045,-82.51598
24246,East Stone Gap,VA,36.86609,-82.74395
24248,Ewing,VA,36.62708,-83.50767
24250,Fort Blackmore,VA,36.75752,-82.58705
24251,Gate City,VA,36.65807,-82.60582
24256,Haysi,VA,37.22344,-82.28503
24258,Hiltons,VA,36.6517,-82.41199
24260,Honaker,VA,37.02291,-82.00059
24263,Jonesville,VA,36.67164,-83.15079
24265,Keokee,VA,36.83811,-82.93904
24266,Lebanon,VA,36.8671,-82.10523
24269,McClure,VA,37.0803,-82.37894
24270,Mendota,VA,36.72846,-82.24693
24271,Nickelsville,VA,36.74712,-82.41714
24272,Nora,VA,37.0302,-82.33401
24273,Norton,VA,36.96142,-82.65632
24277,Pennington Gap,VA,36.74948,-83.03037
24279,Pound,VA,37.10383,-82.61909
24280,Rosedale,VA,36.95575,-81.94167
24281,Rose Hill,VA,36.65051,-83.3295
24282,Saint Charles,VA,36.82159,-83.05533
24283,Saint Paul,VA,36.94155,-82.34554
24290,Weber City,VA,36.61186,-82.56688
24292,Whitetop,VA,36.6147,-81.5791
24293,Wise,VA,37.00559,-82.56458
24301,Pulaski,VA,37.06319,-80.79735
24311,Atkins,VA,36.87292,-81.40161
24312,Austinville,VA,36.83117,-80.86897
24313,Barren Springs,VA,36.9105,-80.79805
24314,Bastian,VA,37.17166,-81.20728
24315,Bland,VA,37.1393,-81.0534
24316,Broadford,VA,36.95277,-81.67145
24317,Cana,VA,36.60138,-80.66876
24318,Ceres,VA,37.00047,-81.38658
24319,Chilhowie,VA,36.76048,-81.65778
24322,Cripple Creek,VA,36.80534,-81.1195
24323,Crockett,VA,36.86513,-81.1997
24324,Draper,VA,36.97461,-80.78836
24325,Dugspur,VA,36.80918,-80.60608
24326,Elk Creek,VA,36.72771,-81.19625
24327,Emory,VA,36.77357,-81.82971
24328,Fancy Gap,VA,36.66185,-80.69382
24330,Fries,VA,36.72375,-81.02471
24333,Galax,VA,36.64057,-80.92921
24340,Glade Spring,VA,36.75267,-81.75891
24343,Hillsville,VA,36.76612,-80.70045
24347,Hiwassee,VA,36.95958,-80.65598
24348,Independence,VA,36.63897,-81.17392
24350,Ivanhoe,VA,36.81109,-81.01757
24351,Lambsburg,VA,36.58081,-80.76591
24352,Laurel Fork,VA,36.71547,-80.53437
24354,Marion,VA,36.82159,-81.54001
24360,Max Meadows,VA,36.93917,-80.9023
24361,Meadowview,VA,36.76672,-81.84552
24363,Mouth Of Wilson,VA,36.6137,-81.40084
24366,Rocky Gap,VA,37.26426,-81.10315
24368,Rural Retreat,VA,36.89283,-81.30003
24370,Saltville,VA,36.91345,-81.69107
24374,Speedwell,VA,36.79129,-81.20178
24375,Sugar Grove,VA,36.77128,-81.39026
24377,Tannersville,VA,37.00206,-81.56961
24378,Troutdale,VA,36.69126,-81.42944
24380,Willis,VA,36.85672,-80.50183
24381,Woodlawn,VA,36.72453,-80.83924
24382,Wytheville,VA,36.95702,-81.10652
24401,Staunton,VA,38.13257,-79.08846
24411,Augusta Springs,VA,38.11784,-79.33052
24412,Bacova,VA,38.05774,-79.83096
24413,Blue Grass,VA,38.50753,-79.55925
24415,Brownsburg,VA,37.91099,-79.31126
24416,Buena Vista,VA,37.72892,-79.35534
24421,Churchville,VA,38.26389,-79.20019
24422,Clifton Forge,VA,37.83041,-79.75128
24426,Covington,VA,37.76589,-80.06927
24430,Craigsville,VA,38.076,-79.34181
24431,Crimora,VA,38.16897,-78.83924
24432,Deerfield,VA,38.17639,-79.43845
24433,Doe Hill,VA,38.41817,-79.46461
24435,Fairfield,VA,37.86716,-79.30663
24437,Fort Defiance,VA,38.2116,-78.933
24439,Goshen,VA,38.01151,-79.47359
24440,Greenville,VA,37.99595,-79.16574
24441,Grottoes,VA,38.22823,-78.8109
24442,Head Waters,VA,38.35971,-79.39028
24445,Hot Springs,VA,37.96615,-79.88013
24448,Iron Gate,VA,37.79836,-79.79002
24450,Lexington,VA,37.77883,-79.53888
24457,Low Moor,VA,37.79379,-79.87014
24458,McDowell,VA,38.33066,-79.51201
24459,Middlebrook,VA,38.02955,-79.28621
24460,Millboro,VA,38.02237,-79.65048
24464,Montebello,VA,37.86082,-79.10398
24465,Monterey,VA,38.39611,-79.64636
24467,Mount Sidney,VA,38.2592,-78.97249
24469,New Hope,VA,38.20099,-78.90828
24471,Port Republic,VA,38.30837,-78.79645
24472,Raphine,VA,37.93833,-79.22194
24473,Rockbridge Baths,VA,37.9129,-79.41052
24474,Selma,VA,37.80504,-79.84731
24476,Steeles Tavern,VA,37.97231,-79.22
24477,Stuarts Draft,VA,38.00416,-79.04374
24479,Swoope,VA,38.15353,-79.23992
24482,Verona,VA,38.20502,-78.99706
24483,Vesuvius,VA,37.81484,-79.2256
24484,Warm Springs,VA,38.1448,-79.82013
24485,West Augusta,VA,38.27521,-79.33165
24486,Weyers Cave,VA,38.29366,-78.92925
24487,Williamsville,VA,38.20099,-79.58105
24501,Lynchburg,VA,37.35565,-79.15608
24502,Lynchburg,VA,37.35624,-79.2194
24503,Lynchburg,VA,37.45272,-79.24286
24504,Lynchburg,VA,37.36673,-79.04953
24517,Altavista,VA,37.14532,-79.23258
24520,Alton,VA,36.58486,-79.03752
24521,Amherst,VA,37.63672,-79.09539
24522,Appomattox,VA,37.37324,-78.78591
24523,Bedford,VA,37.3364,-79.52347
24526,Big Island,VA,37.55452,-79.40169
24527,Blairs,VA,36.7324,-79.34577
24528,Brookneal,VA,37.07733,-78.8777
24529,Buffalo Junction,VA,36.62452,-78.64001
24530,Callands,VA,36.80785,-79.61044
24531,Chatham,VA,36.83922,-79.44332
24534,Clover,VA,36.87835,-78.76691
24536,Coleman Falls,VA,37.48996,-79.32097
24538,Concord,VA,37.32908,-78.95367
24539,Crystal Hill,VA,36.85376,-78.90728
24540,Danville,VA,36.64235,-79.42473
24541,Danville,VA,36.59072,-79.51572
24549,Dry Fork,VA,36.71584,-79.50632
24550,Evington,VA,37.23493,-79.26898
24551,Forest,VA,37.36655,-79.3268
24553,Gladstone,VA,37.54845,-78.81907
24554,Gladys,VA,37.13674,-79.06639
24555,Glasgow,VA,37.6678,-79.47007
24556,Goode,VA,37.38093,-79.4021
24557,Gretna,VA,36.9666,-79.30401
24558,Halifax,VA,36.77914,-78.95741
24562,Howardsville,VA,37.70577,-78.62241
24563,Hurt,VA,37.06106,-79.27385
24565,Java,VA,36.85259,-79.18588
24566,Keeling,VA,36.72747,-79.25069
24569,Long Island,VA,37.0463,-79.12129
24570,Lowry,VA,37.3486,-79.4272
24571,Lynch Station,VA,37.13671,-79.37983
24572,Madison Heights,VA,37.46514,-79.09628
24574,Monroe,VA,37.57589,-79.24714
24577,Nathalie,VA,36.93762,-78.97553
24578,Natural Bridge,VA,37.66269,-79.55693
24579,Natural Bridge Station,VA,37.58763,-79.50483
24580,Nelson,VA,36.58328,-78.68
24581,Norwood,VA,37.65692,-78.8098
24586,Ringgold,VA,36.60776,-79.2828
24588,Rustburg,VA,37.26408,-79.09997
24589,Scottsburg,VA,36.75528,-78.75555
24590,Scottsville,VA,37.79353,-78.47767
24592,South Boston,VA,36.67808,-78.95474
24593,Spout Spring,VA,37.32651,-78.91342
24594,Sutherlin,VA,36.64217,-79.18504
24595,Sweet Briar,VA,37.55904,-79.08421
24597,Vernon Hill,VA,36.78553,-79.1095
24598,Virgilina,VA,36.60521,-78.7828
24599,Wingina,VA,37.63289,-78.72452
24601,Amonate,VA,37.19068,-81.64049
24602,Bandy,VA,37.18383,-81.65762
24603,Big Rock,VA,37.35607,-82.1914
24604,Bishop,VA,37.21088,-81.54378
24605,Bluefield,VA,37.24093,-81.36123
24606,Boissevain,VA,37.28814,-81.39183
24607,Breaks,VA,37.29498,-82.26533
24609,Cedar Bluff,VA,37.02955,-81.795
24612,Doran,VA,37.09728,-81.84461
24613,Falls Mills,VA,37.262,-81.3385
24614,Grundy,VA,37.31466,-82.07181
24620,Hurley,VA,37.43335,-82.01932
24622,Jewell Ridge,VA,37.22005,-81.79638
24630,North Tazewell,VA,37.17292,-81.4782
24631,Oakwood,VA,37.2202,-81.99714
24634,Pilgrims Knob,VA,37.27411,-81.90253
24635,Pocahontas,VA,37.30683,-81.34962
24637,Pounding Mill,VA,37.05258,-81.70981
24639,Raven,VA,37.17357,-81.90461
24641,Richlands,VA,37.11797,-81.80802
24646,Rowe,VA,37.13751,-82.02976
24649,Swords Creek,VA,37.08303,-81.92198
24651,Tazewell,VA,37.07732,-81.50054
24656,Vansant,VA,37.1743,-82.12364
24657,Whitewood,VA,37.22363,-81.84737
24701,Bluefield,WV,37.29929,-81.2065
24712,Athens,WV,37.46903,-81.02029
24714,Beeson,WV,37.47627,-81.18352
24715,Bramwell,WV,37.33408,-81.32933
24716,Bud,WV,37.53331,-81.37337
24719,Covel,WV,37.48722,-81.32652
24724,Bramwell,WV,37.33603,-81.31579
24726,Herndon,WV,37.52084,-81.37229
24729,Hiawatha,WV,37.44759,-81.24699
24731,Kegley,WV,37.39733,-81.15162
24733,Lashmeet,WV,37.44986,-81.20094
24736,Matoaka,WV,37.45045,-81.29589
24737,Montcalm,WV,37.35042,-81.26055
24738,Nemours,WV,37.3032,-81.32013
24739,Princeton,WV,37.36784,-80.9949
24740,Princeton,WV,37.4042,-81.10205
24747,Rock,WV,37.40182,-81.2273
24801,Welch,WV,37.46841,-81.55544
24808,Anawalt,WV,37.33142,-81.41048
24811,Avondale,WV,37.40881,-81.75381
24813,Bartley,WV,37.35954,-81.72489
24815,Berwind,WV,37.22036,-81.63026
24816,Big Sandy,WV,37.46139,-81.70516
24817,Bradshaw,WV,37.34206,-81.81721
24818,Brenton,WV,37.60809,-81.62275
24822,Clear Fork,WV,37.62908,-81.68755
24823,Coal Mountain,WV,37.66761,-81.74105
24826,Cucumber,WV,37.29212,-81.62411
24827,Cyclone,WV,37.75186,-81.65997
24828,Davy,WV,37.49975,-81.6553
24830,Elbert,WV,37.33399,-81.55799
24831,Elkhorn,WV,37.38943,-81.44085
24834,Fanrock,WV,37.54313,-81.66093
24836,Gary,WV,37.36846,-81.54908
24839,Hanover,WV,37.58216,-81.76504
24843,Hensley,WV,37.48378,-81.70923
24844,Iaeger,WV,37.48554,-81.78703
24845,Ikes Fork,WV,37.52643,-81.80041
24846,Isaban,WV,37.52611,-81.89175
24847,Itmann,WV,37.57339,-81.41455
24848,Jenkinjones,WV,37.28206,-81.43413
24849,Jesse,WV,37.67435,-81.55848
24850,Jolo,WV,37.37807,-81.88516
24851,Justice,WV,37.59922,-81.83805
24853,Kimball,WV,37.42924,-81.51686
24854,Kopperston,WV,37.73997,-81.5789
24857,Lynco,WV,37.69591,-81.67557
24860,Matheny,WV,37.65919,-81.59075
24861,Maybeury,WV,37.36182,-81.36525
24862,Mohawk,WV,37.47905,-81.9489
24866,Newhall,WV,37.25216,-81.59925
24867,New Richmond,WV,37.60432,-81.45261
24868,Northfork,WV,37.42412,-81.40259
24869,North Spring,WV,37.56133,-81.82315
24870,Oceana,WV,37.73784,-81.53203
24871,Pageton,WV,37.31693,-81.48552
24872,Panther,WV,37.44986,-81.8932
24873,Paynesville,WV,37.35734,-81.87415
24874,Pineville,WV,37.60201,-81.53072
24878,Premier,WV,37.4321,-81.63086
24879,Raysal,WV,37.31639,-81.76725
24880,Rock View,WV,37.64679,-81.53187
24881,Roderfield,WV,37.44435,-81.68785
24882,Simon,WV,37.62771,-81.76623
24884,Squire,WV,37.27943,-81.55048
24887,Switchback,WV,37.37808,-81.38664
24888,Thorpe,WV,37.36195,-81.48876
24892,War,WV,37.31691,-81.69699
24894,Warriormine,WV,37.25186,-81.69052
24895,Wilcoe,WV,37.37718,-81.58208
24898,Wyoming,WV,37.58752,-81.57504
24901,Lewisburg,WV,37.85298,-80.47598
24910,Alderson,WV,37.74173,-80.66835
24915,Arbovale,WV,38.4693,-79.78668
24916,Asbury,WV,37.82735,-80.57735
24918,Ballard,WV,37.51793,-80.75461
24920,Bartow,WV,38.58918,-79.71723
24924,Buckeye,WV,38.19294,-80.15174
24925,Caldwell,WV,37.72919,-80.38348
24927,Cass,WV,38.38999,-79.965
24931,Crawley,WV,37.91471,-80.59355
24934,Dunmore,WV,38.32836,-79.89267
24935,Forest Hill,WV,37.56362,-80.80344
24938,Frankford,WV,37.92516,-80.38083
24941,Gap Mills,WV,37.58824,-80.3577
24943,Grassy Meadows,WV,37.83632,-80.72709
24944,Green Bank,WV,38.39926,-79.77108
24945,Greenville,WV,37.54113,-80.68795
24946,Hillsboro,WV,38.17891,-80.2671
24951,Lindside,WV,37.48358,-80.63103
24954,Marlinton,WV,38.22932,-80.07436
24957,Maxwelton,WV,37.88729,-80.40827
24962,Pence Springs,WV,37.66029,-80.72041
24963,Peterstown,WV,37.43743,-80.77617
24966,Renick,WV,38.03345,-80.35283
24970,Ronceverte,WV,37.73238,-80.47574
24974,Secondcreek,WV,37.65395,-80.44693
24976,Sinks Grove,WV,37.66513,-80.52273
24977,Smoot,WV,37.90823,-80.67527
24981,Talcott,WV,37.63256,-80.73968
24983,Union,WV,37.59165,-80.51672
24984,Waiteville,WV,37.48942,-80.41749
24985,Wayside,WV,37.59989,-80.68948
24986,White Sulphur Springs,WV,37.91189,-80.19455
24991,Williamsburg,WV,38.00702,-80.48972
24993,Wolfcreek,WV,37.66095,-80.63512
25002,Alloy,WV,38.13087,-81.25466
25003,Alum Creek,WV,38.25101,-81.77925
25005,Amma,WV,38.58201,-81.26982
25007,Arnett,WV,37.8252,-81.42766
25008,Artie,WV,37.95044,-81.35766
25009,Ashford,WV,38.19237,-81.71301
25011,Bancroft,WV,38.51169,-81.8363
25015,Belle,WV,38.24293,-81.49226
25019,Bickmore,WV,38.37663,-81.08955
25021,Bim,WV,37.91587,-81.68482
25022,Blair,WV,37.84157,-81.79241
25024,Bloomingrose,WV,38.15744,-81.6266
25025,Blount,WV,38.29378,-81.4018
25028,Bob White,WV,37.95598,-81.72535
25030,Bomont,WV,38.45028,-81.22599
25031,Boomer,WV,38.14615,-81.2801
25033,Buffalo,WV,38.61095,-81.92511
25035,Cabin Creek,WV,38.16339,-81.52399
25036,Cannelton,WV,38.19168,-81.26438
25039,Cedar Grove,WV,38.24642,-81.36524
25040,Charlton Heights,WV,38.13673,-81.24385
25043,Clay,WV,38.44092,-80.98981
25044,Clear Creek,WV,37.91139,-81.32118
25045,Clendenin,WV,38.45603,-81.32474
25047,Clothier,WV,37.9219,-81.76027
25048,Colcord,WV,37.95442,-81.44656
25049,Comfort,WV,38.11954,-81.57315
25051,Costa,WV,38.15885,-81.70929
25053,Danville,WV,38.04725,-81.87633
25054,Dawes,WV,38.12226,-81.45044
25057,Deep Water,WV,38.1078,-81.23783
25059,Dixie,WV,38.25422,-81.2153
25060,Dorothy,WV,37.97058,-81.47286
25061,Drybranch,WV,38.1751,-81.43342
25062,Dry Creek,WV,37.87549,-81.44411
25063,Duck,WV,38.57761,-80.92572
25064,Dunbar,WV,38.37631,-81.74764
25067,East Bank,WV,38.20963,-81.44018
25070,Eleanor,WV,38.54667,-81.93179
25071,Elkview,WV,38.47732,-81.46756
25075,Eskdale,WV,38.0526,-81.42915
25076,Ethel,WV,37.86889,-81.937
25081,Foster,WV,38.08235,-81.76875
25082,Fraziers Bottom,WV,38.60861,-82.02879
25083,Gallagher,WV,38.06809,-81.36118
25085,Gauley Bridge,WV,38.16762,-81.18867
25086,Glasgow,WV,38.21326,-81.41238
25088,Glen,WV,38.37963,-81.21551
25090,Glen Ferris,WV,38.15544,-81.21655
25093,Gordon,WV,37.9653,-81.64137
25102,Handley,WV,38.16735,-81.35192
25103,Hansford,WV,38.18207,-81.38225
25106,Henderson,WV,38.77598,-82.08237
25107,Hernshaw,WV,38.22427,-81.64493
25108,Hewett,WV,37.9655,-81.87289
25109,Hometown,WV,38.53097,-81.86062
25110,Hugheston,WV,38.21324,-81.3264
25111,Indore,WV,38.34841,-81.12591
25112,Institute,WV,38.38103,-81.76633
25113,Ivydale,WV,38.55741,-81.03338
25114,Jeffrey,WV,37.98199,-81.7986
25115,Kanawha Falls,WV,38.13065,-81.18997
25118,Kimberly,WV,38.11882,-81.32294
25119,Kincaid,WV,38.03362,-81.27494
25121,Lake,WV,37.91167,-81.87787
25123,Leon,WV,38.73172,-81.90214
25124,Liberty,WV,38.62006,-81.76536
25125,Lizemores,WV,38.31554,-81.19074
25126,London,WV,38.19058,-81.35382
25130,Madison,WV,38.02776,-81.7455
25132,Mammoth,WV,38.29328,-81.33441
25133,Maysel,WV,38.47976,-81.11831
25134,Miami,WV,38.13596,-81.48553
25136,Montgomery,WV,38.15864,-81.31977
25139,Mount Carbon,WV,38.11038,-81.2874
25140,Naoma,WV,37.86738,-81.49733
25141,Nebo,WV,38.6305,-81.03592
25142,Nellis,WV,38.15001,-81.73066
25143,Nitro,WV,38.42001,-81.82414
25148,Orgas,WV,38.03511,-81.53695
25149,Ottawa,WV,37.9558,-81.7745
25154,Peytona,WV,38.11572,-81.70249
25156,Pinch,WV,38.41181,-81.48217
25159,Poca,WV,38.50186,-81.7806
25160,Pond Gap,WV,38.29884,-81.27314
25161,Powellton,WV,38.06123,-81.3189
25162,Pratt,WV,38.20712,-81.38435
25164,Procious,WV,38.50406,-81.19373
25165,Racine,WV,38.14907,-81.65308
25168,Red House,WV,38.56394,-81.87733
25169,Ridgeview,WV,38.12788,-81.76288
25173,Robson,WV,38.07519,-81.21898
25174,Rock Creek,WV,37.86115,-81.41376
25177,Saint Albans,WV,38.36928,-81.85021
25181,Seth,WV,38.04962,-81.63476
25183,Sharples,WV,37.9074,-81.79745
25186,Smithers,WV,38.17113,-81.29811
25193,Sylvester,WV,38.01672,-81.55089
25201,Tad,WV,38.3489,-81.48645
25202,Tornado,WV,38.31593,-81.85372
25203,Turtle Creek,WV,38.02125,-81.88162
25204,Twilight,WV,37.91546,-81.60914
25205,Uneeda,WV,38.01841,-81.78926
25206,Van,WV,37.9596,-81.69296
25208,Wharton,WV,37.84579,-81.64282
25209,Whitesville,WV,37.96271,-81.52861
25211,Widen,WV,38.46107,-80.87932
25213,Winfield,WV,38.50776,-81.91796
25214,Winifrede,WV,38.18947,-81.55127
25231,Advent,WV,38.60464,-81.591
25234,Arnoldsburg,WV,38.81291,-81.12343
25235,Chloe,WV,38.66939,-81.08874
25239,Cottageville,WV,38.84616,-81.83941
25241,Evans,WV,38.78427,-81.80801
25243,Gandeeville,WV,38.67841,-81.48216
25244,Gay,WV,38.77068,-81.54237
25247,Hartford,WV,39.001,-81.98987
25248,Kenna,WV,38.64255,-81.61454
25251,Left Hand,WV,38.62119,-81.23173
25252,Le Roy,WV,38.88345,-81.53679
25253,Letart,WV,38.91947,-81.9669
25259,Looneyville,WV,38.67465,-81.24836
25260,Mason,WV,39.01653,-82.02465
25261,Millstone,WV,38.83027,-81.08886
25262,Millwood,WV,38.90751,-81.83219
25264,Mount Alto,WV,38.85547,-81.89516
25265,New Haven,WV,38.98129,-81.97356
25266,Newton,WV,38.60224,-81.1589
25267,Normantown,WV,38.85778,-80.94187
25268,Orma,WV,38.73969,-81.107
25270,Reedy,WV,38.88174,-81.43395
25271,Ripley,WV,38.78845,-81.68625
25275,Sandyville,WV,38.92451,-81.61687
25276,Spencer,WV,38.78803,-81.33203
25285,Wallback,WV,38.54723,-81.1129
25286,Walton,WV,38.62098,-81.39728
25287,West Columbia,WV,38.96158,-82.04834
25301,Charleston,WV,38.35123,-81.62761
25302,Charleston,WV,38.39053,-81.59879
25303,South Charleston,WV,38.36033,-81.68679
25304,Charleston,WV,38.30521,-81.59044
25305,Charleston,WV,38.33682,-81.61313
25306,Charleston,WV,38.31071,-81.49087
25309,South Charleston,WV,38.31177,-81.75715
25311,Charleston,WV,38.36308,-81.55357
25312,Charleston,WV,38.46156,-81.656
25313,Charleston,WV,38.41547,-81.75704
25314,Charleston,WV,38.29705,-81.65463
25315,Charleston,WV,38.21032,-81.57992
25320,Charleston,WV,38.54124,-81.62706
25387,Charleston,WV,38.38523,-81.6642
25401,Martinsburg,WV,39.45642,-77.97267
25403,Martinsburg,WV,39.4842,-78.00725
